DV_ESC,1975,3,68.94
DV_ESC,1975,4,69.79
DV_ESC,1976,1,71.47
DV_ESC,1976,2,71.03
DV_ESC,1976,3,71.63
DV_ESC,1976,4,74.00
DV_ESC,1977,1,75.08
DV_ESC,1977,2,77.39
DV_ESC,1977,3,79.56
DV_ESC,1977,4,82.25
DV_ESC,1978,1,84.55
DV_ESC,1978,2,85.24
DV_ESC,1978,3,90.58
DV_ESC,1978,4,91.50
DV_ESC,1979,1,95.41
DV_ESC,1979,2,96.58
DV_ESC,1979,3,99.37
DV_ESC,1979,4,99.50
DV_ESC,1980,1,100.00
DV_ESC,1980,2,100.82
DV_ESC,1980,3,103.60
DV_ESC,1980,4,104.16
DV_ESC,1981,1,101.63
DV_ESC,1981,2,108.81
DV_ESC,1981,3,108.75
DV_ESC,1981,4,104.16
DV_ESC,1982,1,107.30
DV_ESC,1982,2,107.31
DV_ESC,1982,3,107.68
DV_ESC,1982,4,110.26
DV_ESC,1983,1,112.46
DV_ESC,1983,2,112.74
DV_ESC,1983,3,113.52
DV_ESC,1983,4,113.82
DV_ESC,1984,1,116.98
DV_ESC,1984,2,116.97
DV_ESC,1984,3,116.36
DV_ESC,1984,4,118.68
DV_ESC,1985,1,120.69
DV_ESC,1985,2,122.50
DV_ESC,1985,3,123.87
DV_ESC,1985,4,125.19
DV_ESC,1986,1,126.94
DV_ESC,1986,2,129.10
DV_ESC,1986,3,129.99
DV_ESC,1986,4,131.95
DV_ESC,1987,1,134.23
DV_ESC,1987,2,135.61
DV_ESC,1987,3,136.25
DV_ESC,1987,4,136.31
DV_ESC,1988,1,138.12
DV_ESC,1988,2,139.19
DV_ESC,1988,3,139.21
DV_ESC,1988,4,139.59
DV_ESC,1989,1,139.45
DV_ESC,1989,2,141.19
DV_ESC,1989,3,143.12
DV_ESC,1989,4,143.46
DV_ESC,1990,1,143.72
DV_ESC,1990,2,143.86
DV_ESC,1990,3,144.52
DV_ESC,1990,4,144.03
DV_ESC,1991,1,145.91
DV_ESC,1991,2,146.87
DV_ESC,1991,3,147.32
DV_ESC,1991,4,149.85
DV_ESC,1992,1,151.18
DV_ESC,1992,2,151.44
DV_ESC,1992,3,153.96
DV_ESC,1992,4,154.64
DV_ESC,1993,1,155.45
DV_ESC,1993,2,157.44
DV_ESC,1993,3,159.49
DV_ESC,1993,4,161.06
DV_ESC,1994,1,162.92
DV_ESC,1994,2,165.63
DV_ESC,1994,3,167.21
DV_ESC,1994,4,168.55
DV_ESC,1995,1,170.23
DV_ESC,1995,2,173.47
DV_ESC,1995,3,176.05
DV_ESC,1995,4,177.91
DV_ESC,1996,1,180.47
DV_ESC,1996,2,181.51
DV_ESC,1996,3,183.37
DV_ESC,1996,4,185.09
DV_ESC,1997,1,187.20
DV_ESC,1997,2,188.58
DV_ESC,1997,3,191.09
DV_ESC,1997,4,193.68
DV_ESC,1998,1,196.48
DV_ESC,1998,2,198.50
DV_ESC,1998,3,200.70
DV_ESC,1998,4,203.07
DV_ESC,1999,1,204.73
DV_ESC,1999,2,206.13
DV_ESC,1999,3,207.24
DV_ESC,1999,4,208.30
DV_ESC,2000,1,210.24
DV_ESC,2000,2,211.75
DV_ESC,2000,3,213.86
DV_ESC,2000,4,216.17
DV_ESC,2001,1,221.49
DV_ESC,2001,2,222.84
DV_ESC,2001,3,224.51
DV_ESC,2001,4,226.81
DV_ESC,2002,1,227.82
DV_ESC,2002,2,228.52
DV_ESC,2002,3,231.78
DV_ESC,2002,4,234.07
DV_ESC,2003,1,235.91
DV_ESC,2003,2,237.89
DV_ESC,2003,3,239.50
DV_ESC,2003,4,241.90
DV_ESC,2004,1,244.26
DV_ESC,2004,2,246.50
DV_ESC,2004,3,250.14
DV_ESC,2004,4,253.85
DV_ESC,2005,1,256.56
DV_ESC,2005,2,261.70
DV_ESC,2005,3,266.82
DV_ESC,2005,4,270.94
DV_ESC,2006,1,275.24
DV_ESC,2006,2,279.71
